file,line,keyword,context
./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md,505,CRITICAL,"### **Fix #2: Update CAN Response Handling (CRITICAL)**"
./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md,540,CRITICAL,"### **Fix #3: Fix Control Loop Node (CRITICAL)**"
./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md,124,CRITICAL,"**CRITICAL**: Line 43 comment says ""Default 1Mbps per official spec"" but MG6010-i6 standard is **250kbps**"
./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md,138,CRITICAL,"**CRITICAL**: Same 1Mbps issue"
./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md,235,CRITICAL,"    CRITICAL = 3,"
./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md,326,CRITICAL,"   - Impact: **CRITICAL** - motor won't communicate"
./src/motor_control_ros2/README.md,6,TODO,"**Safety Monitor**: ⚠️ Framework complete, TODO placeholders remain (non-blocking)  "
./src/motor_control_ros2/README.md,14,TODO,"- **Safety Framework**: SafetyMonitor class with well-designed architecture (4 TODO placeholders for completion)"
./ODRIVE_CLEANUP_SUMMARY.md,11,CRITICAL,"### 🔴 CRITICAL Issues (Fixed)"
./ODRIVE_CLEANUP_SUMMARY.md,93,TODO,"- // TODO(developer) The Odrive Homing Position is Independent of main program"
./ODRIVE_CLEANUP_SUMMARY.md,96,TODO,"+ // TODO(developer) The motor controller homing position is independent of main program"
./pragati_ros2_20250930_133927_complete_manifest.txt,696,HACK,"    17323  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/pragati05-calibratedFromYHACKED-26JUL2023.urdf"
./pragati_ros2_20250930_133927_complete_manifest.txt,701,HACK,"    17356  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/pragati-ref-YHACKED-23JUL2023.urdf"
./pragati_ros2_20250930_133927_complete_manifest.txt,705,HACK,"    17115  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/URDF_REP103_MASTERCOPY_WITH_VIRTUAL_LINK_Y-HACKED.urdf"
./doc_audit/todo_full_raw.txt,1,CRITICAL,"./docs/FIX_IMPLEMENTATION_SUMMARY.md:4:**Status**: ✅ **9/9 CRITICAL FIXES IMPLEMENTED**  "
./doc_audit/todo_full_raw.txt,2,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:16:- ⚠️ Safety System: Framework exists with TODO placeholders"
./doc_audit/todo_full_raw.txt,3,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:39:Complete the SafetyMonitor implementation by replacing TODO placeholders with actual safety logic."
./doc_audit/todo_full_raw.txt,4,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:42:- SafetyMonitor framework is well-designed but contains TODO placeholders"
./doc_audit/todo_full_raw.txt,5,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:55:    // TODO(developer): Implement joint position limit checking"
./doc_audit/todo_full_raw.txt,6,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:111:    // TODO(developer): Implement velocity limit checking"
./doc_audit/todo_full_raw.txt,7,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:170:    // TODO(developer): Implement temperature monitoring from ODrive feedback"
./doc_audit/todo_full_raw.txt,8,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:186:    const double MOTOR_CRITICAL_TEMP = 80.0;   // Celsius"
./doc_audit/todo_full_raw.txt,9,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:188:    const double CONTROLLER_CRITICAL_TEMP = 85.0;"
./doc_audit/todo_full_raw.txt,10,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:192:        if (temp > MOTOR_CRITICAL_TEMP) {"
./doc_audit/todo_full_raw.txt,11,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:195:                motor_id.c_str(), temp, MOTOR_CRITICAL_TEMP);"
./doc_audit/todo_full_raw.txt,12,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:208:        if (temp > CONTROLLER_CRITICAL_TEMP) {"
./doc_audit/todo_full_raw.txt,13,CRITICAL,"./docs/EXECUTION_PLAN_2025-09-30.md:211:                controller_id.c_str(), temp, CONTROLLER_CRITICAL_TEMP);"
./doc_audit/todo_full_raw.txt,14,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:240:    // TODO(developer): Implement CAN communication timeout checking"
./doc_audit/todo_full_raw.txt,15,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:343:- ✅ All 4 TODO placeholders replaced with working implementations"
./doc_audit/todo_full_raw.txt,16,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:470:**Current State**: Stub functions with TODO comments"
./doc_audit/todo_full_raw.txt,17,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:498:**If NO**: Document as ""Not Required"" and remove TODO"
./doc_audit/todo_full_raw.txt,18,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:556:3. Reclassify safety TODOs as technical debt, not blockers"
./doc_audit/todo_full_raw.txt,19,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:570:- ⚠️ **Safety TODOs**: Identified placeholder TODOs remain but are technical debt, not operational blockers"
./doc_audit/todo_full_raw.txt,20,TODO,"./docs/EXECUTION_PLAN_2025-09-30.md:590:3. Why TODOs don't currently block operation"
./doc_audit/todo_full_raw.txt,21,CRITICAL,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:162:    CRITICAL   // Immediate shutdown"
./doc_audit/todo_full_raw.txt,22,OTHER,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:490:| **Cycle Time** | 2.8s | TBD | ≤2.8s ✅ |"
./doc_audit/todo_full_raw.txt,23,OTHER,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:491:| **Position Accuracy** | <1mm | TBD | <1mm ✅ |"
./doc_audit/todo_full_raw.txt,24,OTHER,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:492:| **Memory Leaks** | 0 | TBD | 0 ✅ |"
./doc_audit/todo_full_raw.txt,25,OTHER,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:493:| **Shutdown Time** | <1s | TBD | <1s ✅ |"
./doc_audit/todo_full_raw.txt,26,OTHER,"./docs/OAK_D_LITE_HYBRID_MIGRATION_PLAN.md:494:| **System Health** | 95/100 | TBD | ≥95/100 ✅ |"
./doc_audit/todo_full_raw.txt,27,TODO,"./docs/PHASE1_1_COMPLETE.md:60:- ✅ All public methods with TODO markers for Phase 1.2"
./doc_audit/todo_full_raw.txt,28,TODO,"./docs/PHASE1_1_COMPLETE.md:167:The following are marked with `TODO` comments for Phase 1.2:"
./doc_audit/todo_full_raw.txt,29,TODO,"./docs/STATUS_REVIEW_CORRECTION_2025-09-30.md:65:### Section 4: Outstanding TODOs"
./doc_audit/todo_full_raw.txt,30,TODO,"./docs/STATUS_REVIEW_CORRECTION_2025-09-30.md:69:OLD: High Priority TODOs - Cotton Detection Refactor (In Progress - 11% complete)"
./doc_audit/todo_full_raw.txt,31,TODO,"./docs/STATUS_REVIEW_CORRECTION_2025-09-30.md:72:NEW: High Priority TODOs - Cotton Detection Integration STATUS: ✅ COMPLETE"
./doc_audit/todo_full_raw.txt,32,CRITICAL,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:56:**CRITICAL FINDING:** The following documents are NOT cited in the cross-reference matrix:"
./doc_audit/todo_full_raw.txt,33,CRITICAL,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:99:**CRITICAL INSIGHT:** 63% of features are blocked waiting for hardware validation."
./doc_audit/todo_full_raw.txt,34,CRITICAL,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:136:Matrix includes CRITICAL validation of migration claims:"
./doc_audit/todo_full_raw.txt,35,OTHER,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:142:| ""2.8s cycle times"" | FINAL_REPORT.md | ""Cotton detection subsystem specific performance TBD"" | 🚩 **WRONG SUBSYSTEM** |"
./doc_audit/todo_full_raw.txt,36,OTHER,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:162:- Line 104: ""2.8s cycle times"" - ""Cotton detection subsystem specific performance TBD"""
./doc_audit/todo_full_raw.txt,37,TODO,"./docs/archive/2025-10-analysis/CROSS_REFERENCE_ANALYSIS.md:240:3. **code_completion_checklist.md** (85%) - Real-time TODO tracking"
./doc_audit/todo_full_raw.txt,38,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/threading_performance_assessment.md:66:// ""CRITICAL: Process ROS2 callbacks to prevent executor conflicts"""
./doc_audit/todo_full_raw.txt,39,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/threading_performance_assessment.md:67:// ""CRITICAL: Process ROS2 callbacks while waiting"""
./doc_audit/todo_full_raw.txt,40,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/hardware_interface_comparison.md:32:🔴 **CRITICAL**: Runtime operations expect hardware interfaces that are compiled out, leading to silent failures and degraded functionality."
./doc_audit/todo_full_raw.txt,41,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/hardware_interface_comparison.md:126:| **GPIO Control** | ENABLE_PIGPIO | OFF | enable_gpio | 1 | GPIO pin control active | Placeholder logging only | 🔴 CRITICAL |"
./doc_audit/todo_full_raw.txt,42,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/hardware_interface_comparison.md:130:| **End Effector** | ENABLE_PIGPIO | OFF | end_effector_enable | 1 | Pneumatic control active | Placeholder logging only | 🔴 CRITICAL |"
./doc_audit/todo_full_raw.txt,43,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/hardware_interface_comparison.md:131:| **Vacuum Motor** | ENABLE_PIGPIO | OFF | global_vaccum_motor | 1 | Vacuum pump control active | Placeholder logging only | 🔴 CRITICAL |"
./doc_audit/todo_full_raw.txt,44,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:19:2. **CRITICAL GAPS IDENTIFIED**: ❌"
./doc_audit/todo_full_raw.txt,45,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:180:**CRITICAL GAP IDENTIFIED:**"
./doc_audit/todo_full_raw.txt,46,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:191:**CRITICAL MISMATCH DETECTED:**"
./doc_audit/todo_full_raw.txt,47,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:203:**Severity**: 🔴 **CRITICAL** - System expects hardware features that are compiled out."
./doc_audit/todo_full_raw.txt,48,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:233:| **GPIO/Camera Disabled** | 🔴 CRITICAL | No hardware I/O possible | Compile flags vs runtime params |"
./doc_audit/todo_full_raw.txt,49,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:234:| **Cotton Detection Placeholder** | 🔴 CRITICAL | No autonomous operation | Hardcoded coordinates in logs |"
./doc_audit/todo_full_raw.txt,50,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:235:| **E-stop Headless Mode** | 🔴 CRITICAL | Safety compromised | STDIN terminal warning |"
./doc_audit/todo_full_raw.txt,51,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros1_vs_ros2_comprehensive_analysis.md:282:### Priority 1: CRITICAL (Immediate Action Required)"
./doc_audit/todo_full_raw.txt,52,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/FINAL_REPORT.md:20:- ⚠️ **Safety TODOs Remain**: SafetyMonitor framework exists with TODO placeholders - **technical debt, not operational blockers**"
./doc_audit/todo_full_raw.txt,53,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/FINAL_REPORT.md:31:   - SafetyMonitor framework is well-designed, just needs TODO completion"
./doc_audit/todo_full_raw.txt,54,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/FINAL_REPORT.md:38:The TODOs identified in this analysis are now classified as **MEDIUM priority technical debt** for:"
./doc_audit/todo_full_raw.txt,55,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/FINAL_REPORT.md:54:- ⚠️ **Safety System Enhancement**: SafetyMonitor TODOs are technical debt for future enhancement (not blocking)"
./doc_audit/todo_full_raw.txt,56,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/FINAL_REPORT.md:192:| **Safety Systems** | 70% | ⚠️ Enhancement | Framework exists, checks are TODOs (technical debt) |"
./doc_audit/todo_full_raw.txt,57,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/production_readiness.md:115:    return true; // TODO: Implement actual joint limit checking"
./doc_audit/todo_full_raw.txt,58,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/production_readiness.md:120:    return true; // TODO: Implement actual velocity limit checking"
./doc_audit/todo_full_raw.txt,59,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:7:**Status**: 🔴 **CRITICAL GAPS IDENTIFIED** - Production deployment blocked until resolved"
./doc_audit/todo_full_raw.txt,60,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:17:   - **Risk Level**: CRITICAL - System safety compromised"
./doc_audit/todo_full_raw.txt,61,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:21:   - **Evidence**: All safety check methods contain only TODO comments and debug logs"
./doc_audit/todo_full_raw.txt,62,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:23:   - **Risk Level**: CRITICAL - Silent safety failures possible"
./doc_audit/todo_full_raw.txt,63,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:78:    // TODO(developer): Implement CAN communication timeout checking"
./doc_audit/todo_full_raw.txt,64,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:124:    // TODO(developer): Implement joint position limit checking"
./doc_audit/todo_full_raw.txt,65,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:196:| Emergency Stop | No active E-stop mechanism | CRITICAL | Log warnings, disabled GPIO | Implement hardware GPIO E-stop | HIGH | P0 |"
./doc_audit/todo_full_raw.txt,66,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_validation.md:197:| Safety Monitor | All checks are placeholders | CRITICAL | TODO comments in all methods | Implement actual monitoring | HIGH | P0 |"
./doc_audit/todo_full_raw.txt,67,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/ros2_improvements_validated.md:135:    CRITICAL   // System failure, immediate shutdown required"
./doc_audit/todo_full_raw.txt,68,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:18:- ✅ **Safety TODOs Did Not Block Operation**: System has multiple safety layers"
./doc_audit/todo_full_raw.txt,69,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:21:- ⚠️ **Recommendations Still Valid**: But priority changed from CRITICAL to MEDIUM/LOW"
./doc_audit/todo_full_raw.txt,70,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:40:### 1.1 Safety System Implementation **[CRITICAL]**"
./doc_audit/todo_full_raw.txt,71,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:46:- SafetyMonitor class contains TODO placeholders instead of actual safety checks"
./doc_audit/todo_full_raw.txt,72,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:64:       // REPLACE: return true; // TODO: Implement actual joint limit checking"
./doc_audit/todo_full_raw.txt,73,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/recommendations.md:260:                   case ErrorSeverity::CRITICAL:"
./doc_audit/todo_full_raw.txt,74,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/preflight_checklist.md:50:### 1.1 Safety Systems - **CRITICAL** (All items mandatory)"
./doc_audit/todo_full_raw.txt,75,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/preflight_checklist.md:91:      // TODO: Implement actual joint limit checking"
./doc_audit/todo_full_raw.txt,76,TODO,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/preflight_checklist.md:104:      // TODO: Implement actual velocity limit checking"
./doc_audit/todo_full_raw.txt,77,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/preflight_checklist.md:166:### 2.1 Core Functionality - **CRITICAL** (Validation complete)"
./doc_audit/todo_full_raw.txt,78,CRITICAL,"./docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/preflight_checklist.md:233:### 3.2 Hardware Integration Testing - **CRITICAL**"
./doc_audit/todo_full_raw.txt,79,CRITICAL,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:11:### Current State (CRITICAL ISSUES)"
./doc_audit/todo_full_raw.txt,80,CRITICAL,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:52:**CRITICAL**: Documentation contradicts itself and misleads about actual completion state"
./doc_audit/todo_full_raw.txt,81,CRITICAL,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:147:**CRITICAL FINDING**: All references are **SELF-REFERENTIAL** (documentation about the documentation archive). No production code or active documentation references archived files."
./doc_audit/todo_full_raw.txt,82,CRITICAL,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:228:**CRITICAL DUPLICATES:**"
./doc_audit/todo_full_raw.txt,83,TODO,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:234:2. `code_completion_checklist.md` (12KB) - Active TODO tracking"
./doc_audit/todo_full_raw.txt,84,CRITICAL,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:339:**CRITICAL GAPS:**"
./doc_audit/todo_full_raw.txt,85,TODO,"./docs/archive/2025-10-analysis/COMPREHENSIVE_DOC_ANALYSIS_2025-10-07.md:717:│   │   ├── code_completion_checklist.md (Active TODOs)"
./doc_audit/todo_full_raw.txt,86,CRITICAL,"./docs/archive/2025-10-analysis/TASK_COMPARISON_PYTHON_VS_CPP.md:25:These are CRITICAL safety fixes to prevent crashes until C++ is ready:"
./doc_audit/todo_full_raw.txt,87,CRITICAL,"./docs/archive/2025-10-analysis/TASK_COMPARISON_PYTHON_VS_CPP.md:86:**This is the CRITICAL PATH** - everything else depends on this."
./doc_audit/todo_full_raw.txt,88,CRITICAL,"./docs/archive/2025-10-analysis/TASK_COMPARISON_PYTHON_VS_CPP.md:235:**DO ONLY THE 5 CRITICAL FIXES (Phase 0):**"
./doc_audit/todo_full_raw.txt,89,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:18:- ⚠️ **6 CRITICAL** issues that could cause crashes or data loss"
./doc_audit/todo_full_raw.txt,90,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:23:1. **Subprocess deadlock potential** - STDOUT/STDERR pipes not consumed (CRITICAL)"
./doc_audit/todo_full_raw.txt,91,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:24:2. **Signal handler race conditions** - Non-atomic flag access (CRITICAL)"
./doc_audit/todo_full_raw.txt,92,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:29:- Address CRITICAL items before field deployment"
./doc_audit/todo_full_raw.txt,93,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:144:t_base_to_camera.transform.translation.x = 0.0  # TODO: Get from calibration"
./doc_audit/todo_full_raw.txt,94,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:347:### Issue 3.1: **CRITICAL** - Subprocess STDOUT/STDERR Deadlock Risk"
./doc_audit/todo_full_raw.txt,95,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:348:**Severity:** CRITICAL | **Priority:** P0 | **Effort:** S (Quick Win #2)  "
./doc_audit/todo_full_raw.txt,96,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:454:### Issue 3.2: **CRITICAL** - Signal Handler Race Condition"
./doc_audit/todo_full_raw.txt,97,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:455:**Severity:** CRITICAL | **Priority:** P0 | **Effort:** S (Quick Win #3)  "
./doc_audit/todo_full_raw.txt,98,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:686:            # TODO: Implement restart logic if needed  ← NEVER IMPLEMENTED!"
./doc_audit/todo_full_raw.txt,99,TODO,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:726:                    # TODO: Publish diagnostic error for external monitoring"
./doc_audit/todo_full_raw.txt,100,CRITICAL,"./docs/archive/2025-10-analysis/COTTON_DETECTION_SENIOR_CODE_REVIEW.md:1415:| 2 | Fix subprocess pipe deadlock | CRITICAL | 30 min | Prevent crashes |"
